"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","WindowSize","UpdatedIP","CreatedIP","Updated","Created",
"1510","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","4","7565.257897931457","870","3","0.44","2","1","5","2","2","4760.445802113871","976","3","0.46","2","0","2","1","1","2068.6500420675584","1078","3","0.48","2","1","6","2","3","5745.6203130621","773","3","0.52","1","0","7","2","4","6530.897808425012","1026","3","0.54","1","1","1","1","0","0","2058","3","0.56","1","0","4","2","2","4126.256437621807","620","3","0.68","1","1","3","1","1","3155.552639677","966","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","India","1","0","0","female","firstyear","1","1","500.49","500.76","500.12","0.18","1016","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","21-02-2018 11:29:21","21-02-2018 11:27:28",
"1512","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","2615","3","0.44","2","1","6","2","4","8898.5568446791","1375","3","0.46","2","1","5","2","3","7996.769609194016","887","3","0.48","2","0","8","1","6","11068.68744843838","1922","3","0.52","1","0","4","2","3","6645.367440150534","1344","3","0.54","1","1","3","1","2","4809.472695833305","1820","3","0.56","1","1","7","1","5","10283.665660688559","773","3","0.68","1","1","2","1","1","2619.223017075128","2186","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","502.5","516.53","500.3","5.3","1017","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","21-02-2018 11:32:23","21-02-2018 11:31:11",
"1520","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","4037.7759994007647","449","3","0.44","2","1","8","2","5","5672.407999169081","597","3","0.46","2","1","2","2","0","1434.4669999554753","1280","3","0.48","2","0","1","1","0","0","1426","3","0.52","1","1","3","1","1","2719.5079997181892","689","3","0.54","1","1","4","1","2","3420.520999468863","603","3","0.56","1","0","6","2","4","4488.75999962911","699","3","0.68","1","1","7","1","4","5188.781999517232","475","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","1","usa","1","0","0","male","mturk","1","1","502.55","516.46","500.3","5.27","1018","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","104.172.139.125","104.172.139.125","21-02-2018 11:37:32","21-02-2018 11:36:42",
"1527","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","5166.618000017479","586","3","0.44","2","1","6","2","5","3816.7439999524504","545","3","0.46","2","1","1","2","0","0","778","3","0.48","2","1","4","2","3","2466.770999948494","654","3","0.52","1","1","3","1","2","1650.1249999855645","813","3","0.54","1","1","2","1","1","783.4949999814853","856","3","0.56","1","0","7","2","6","4366.773999994621","799","3","0.68","1","1","5","1","4","3133.3929999382235","679","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","2","usa","1","0","0","male","mturk","1","1","506.27","516.65","500.07","7.97","1019","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","174.236.131.23","174.236.131.23","21-02-2018 12:02:55","21-02-2018 12:02:02",
"1540","study6bp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","[1,2,3,4]","1","United States","0","","0","female","mturk","1","1","","","","","1020","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","23.124.67.210","23.124.67.210","21-02-2018 12:30:12","21-02-2018 12:30:12",
"1541","study6bp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","[1,2,3,4]","1","United States","0","","0","female","mturk","1","1","","","","","1021","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","23.124.67.210","23.124.67.210","21-02-2018 12:31:50","21-02-2018 12:31:50",
"1542","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","8","1","4","7483.034000033513","923","3","0.44","2","1","4","2","1","4633.147999993525","546","3","0.46","2","1","1","2","0","0","1219","3","0.48","2","0","3","1","1","1983.2539999624714","2647","3","0.52","1","0","6","2","3","5816.434000036679","826","3","0.54","1","1","7","1","3","6649.733999976888","835","3","0.56","1","0","2","2","1","1233.284000074491","744","3","0.68","1","1","5","1","2","5183.125999988988","634","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1022","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","98.248.29.27","98.248.29.27","21-02-2018 12:48:48","21-02-2018 12:47:50",
"1560","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","7","5069.002999996883","629","3","0.44","2","1","7","2","6","4368.658999999752","699","3","0.46","2","1","1","2","0","0","1070","3","0.48","2","1","5","2","4","2918.0130000022473","619","3","0.52","1","1","6","1","5","3534.959999997227","834","3","0.54","1","1","4","1","3","2251.050999999279","666","3","0.56","1","1","3","1","2","1700.7559999983641","551","3","0.68","1","1","2","1","1","1083.8000000003376","607","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","2","US","1","0","0","female","mturk","1","1","500.32","500.6","500.23","0.11","1024","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","98.24.118.246","98.24.118.246","21-02-2018 13:39:56","21-02-2018 13:38:54",
"1575","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","3","6695.039910879226","685","3","0.44","2","1","5","2","2","6007.534467955273","683","3","0.46","2","1","3","2","0","4154.9902188099295","827","3","0.48","2","0","1","1","0","0","2681","3","0.52","1","0","2","2","0","2686.6617531796873","1464","3","0.54","1","1","7","1","4","7384.351673965772","1950","3","0.56","1","1","4","1","1","4989.038462550052","1015","3","0.68","1","1","8","1","5","9338.059496053894","731","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Malaysia","1","0","0","male","community","1","1","502.5","516.29","500.49","5.21","1025","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","22-02-2018 13:27:13","22-02-2018 13:25:45",
"1577","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","4372.194633416322","1030","3","0.44","2","1","7","2","5","9181.383386145462","744","3","0.46","2","0","2","1","1","1618.4754048871982","2745","3","0.48","2","1","6","2","4","8347.208653491266","828","3","0.52","1","1","1","1","0","0","1603","3","0.54","1","0","8","2","6","9932.038216430228","1094","3","0.56","1","1","4","1","2","5406.471707503399","1857","3","0.68","1","1","5","1","3","7275.794380806576","1067","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.44","516.05","500.36","5.14","1026","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","22-02-2018 13:31:22","22-02-2018 13:29:28",
"1585","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","5","7629.615818700506","729","3","0.44","2","1","8","2","6","8363.870791268171","2394","3","0.46","2","1","3","2","2","2786.3600471554455","1785","3","0.48","2","1","2","2","1","1835.4904359424108","946","3","0.52","1","0","6","2","5","6728.492340746612","896","3","0.54","1","1","1","1","0","0","1823","3","0.56","1","1","5","1","4","5359.990753604594","1354","3","0.68","1","1","4","1","3","4575.326268588491","780","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.44","500.59","500.25","0.12","1027","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","22-02-2018 13:56:52","22-02-2018 13:55:47",
"1590","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","5","7747.346115619206","846","3","0.44","2","1","5","2","3","5009.577216674741","740","3","0.46","2","1","2","2","1","1439.0358374117568","1491","3","0.48","2","1","8","2","6","8601.09074830699","1482","3","0.52","1","1","6","1","4","5761.381711934788","1978","3","0.54","1","0","3","2","2","2940.7631088372436","1129","3","0.56","1","1","1","1","0","0","1433","3","0.68","1","1","4","1","2","4075.1433937749316","924","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.38","515.78","500.32","5.07","1028","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","22-02-2018 14:26:10","22-02-2018 14:24:56",
"1592","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","2","5696.115700209066","629","3","0.44","2","0","6","1","2","5095.4139802763275","591","3","0.46","2","0","3","1","1","1034.4804811860594","1163","3","0.48","2","0","2","1","1","534.0979427086531","490","3","0.52","1","1","1","1","0","0","522","3","0.54","1","0","5","2","2","2992.5938329770906","2094","3","0.56","1","1","8","1","3","6332.413370669554","551","3","0.68","1","1","4","1","1","2202.108608197017","785","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Hong Kong","1","0","0","female","community","1","1","502.43","515.85","500.49","5.07","1029","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","22-02-2018 14:35:07","22-02-2018 14:34:17",
"1600","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","883.2979998551309","1152","3","0.44","2","1","7","2","5","5783.101999666542","881","3","0.46","2","1","8","2","6","6666.399999521673","821","3","0.48","2","1","3","2","2","2049.9179996550083","963","3","0.52","1","0","5","2","4","4083.1699995324016","997","3","0.54","1","1","1","1","0","0","873","3","0.56","1","1","4","1","3","3016.545999329537","1063","3","0.68","1","1","6","1","4","5083.129999693483","687","1","0","0","0","0","0","0","0","0","0","0","39","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","515.18","516.65","504.91","3.88","1030","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","99.148.101.81","99.148.101.81","23-02-2018 09:11:17","23-02-2018 09:10:08",
"1603","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","1066.624000086449","528","3","0.44","2","1","1","2","0","0","496","3","0.46","2","1","2","2","1","499.9800000805408","576","3","0.48","2","0","6","1","5","2533.2320000743493","561","3","0.52","1","1","4","1","3","1599.936000071466","433","3","0.54","1","1","5","1","4","2033.2519999938086","504","3","0.56","1","1","7","1","5","3099.8760000802577","715","3","0.68","1","1","8","1","6","3816.514000063762","481","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1031","Study 4b","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","76.17.14.55","76.17.14.55","23-02-2018 09:25:22","23-02-2018 09:24:37",
"1608","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","7233.043999985966","1138","3","0.44","2","0","2","1","1","1283.2819999966887","881","3","0.46","2","1","4","2","2","3266.535999988264","1038","3","0.48","2","1","7","2","4","6299.747999983083","930","3","0.52","1","0","6","2","4","5433.115999985603","867","3","0.54","1","1","3","1","1","2166.579999990063","1099","3","0.56","1","1","1","1","0","0","1277","3","0.68","1","1","5","1","3","4316.493999984232","1105","1","0","0","0","0","0","0","0","0","0","0","54","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1032","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","172.72.240.130","172.72.240.130","23-02-2018 09:55:48","23-02-2018 09:53:10",
"1612","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","983.1759999506176","718","3","0.44","2","1","4","2","3","2449.607999995351","762","3","0.46","2","1","5","2","4","3216.1520002409816","832","3","0.48","2","0","8","1","7","5632.431999780238","924","3","0.52","1","1","7","1","6","4849.223999772221","783","3","0.54","1","1","6","1","5","4049.352000001818","798","3","0.56","1","1","3","1","2","1699.7279999777675","751","3","0.68","1","1","1","1","0","0","985","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.55","516.58","516.33","0.08","1033","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","132.147.20.195","132.147.20.195","23-02-2018 10:21:04","23-02-2018 10:08:30",
"1620","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","1110","3","0.44","2","1","6","2","5","4234.792776011556","726","3","0.46","2","1","4","2","3","2610.8276247217727","845","3","0.48","2","1","2","2","1","1117.7134654460242","894","3","0.52","1","1","5","1","4","3461.930396679978","768","3","0.54","1","1","7","1","6","4969.692949220582","651","3","0.56","1","1","3","1","2","2018.7797515807906","584","3","0.68","1","1","8","1","7","5637.2181115803105","577","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Thailand","1","0","0","male","community","1","1","502.22","514.2","500.34","4.53","1034","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","23-02-2018 13:02:52","23-02-2018 13:01:25",
"1621","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","5","7349.881965262321","881","3","0.44","2","1","5","2","4","6565.568165280201","771","3","0.46","2","1","7","2","6","8235.621183012597","2155","3","0.48","2","1","2","2","1","2174.0803431102395","1983","3","0.52","1","1","3","1","2","4163.237746334329","1195","3","0.54","1","1","1","1","0","0","2170","3","0.56","1","1","4","1","3","5364.29365897167","1190","3","0.68","1","1","8","1","7","10404.580355676473","832","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Malaysia","1","0","0","male","community","1","1","500.43","500.56","500.18","0.11","1035","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","23-02-2018 13:04:06","23-02-2018 13:02:35",
"1624","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","2841.5340932668987","597","3","0.44","2","0","2","1","1","734.0878313019857","553","3","0.46","2","1","6","2","4","3446.371553866018","840","3","0.48","2","1","4","2","2","1954.6675831224711","883","3","0.52","1","0","7","2","5","4297.696761836611","596","3","0.54","1","1","1","1","0","0","722","3","0.56","1","1","3","1","1","1301.5811785224286","649","3","0.68","1","1","8","1","5","4898.945549782875","722","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","500.49","500.64","500.33","0.09","1036","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","23-02-2018 13:06:02","23-02-2018 13:04:56",
"1635","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","5","1","2","7075.072248359596","945","3","0.44","2","-1","6","-1","2","8026.015838675674","-1","3","0.46","2","0","7","1","2","11028.735106492713","1252","3","0.48","2","0","3","1","1","4588.775107930531","763","3","0.52","1","1","8","1","2","12298.00983495314","2349","3","0.54","1","1","4","1","1","5356.405563379398","1706","3","0.56","1","0","1","2","0","0","2877","3","0.68","1","1","2","1","0","2886.1849797640316","1693","1","0","0","0","0","0","0","0","0","0","0","16","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","500.49","500.6","500.38","0.08","1037","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","23-02-2018 13:34:01","23-02-2018 13:32:39",
"1638","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","5","5463.179105022835","671","3","0.44","2","1","8","2","6","6147.4603835616435","705","3","0.46","2","1","6","2","4","4828.838867579907","621","3","0.48","2","1","2","2","1","1251.5001278538693","808","3","0.52","1","1","5","1","3","4125.234849315064","700","3","0.54","1","1","4","1","2","2904.3115251141425","1216","3","0.56","1","0","3","2","2","2069.897059360708","819","3","0.68","1","1","1","1","0","0","1246","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","malaysia","1","0","0","female","firstyear","1","1","500.48","500.67","500.08","0.18","1038","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","23-02-2018 13:45:56","23-02-2018 13:44:28",
"1645","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","8","1","6","7660.9589821729605","681","3","0.44","2","1","5","2","3","5356.880344652847","782","3","0.46","2","1","2","2","0","3003.0363443699607","1012","3","0.48","2","1","4","2","2","4706.110504231881","634","3","0.52","1","1","7","1","5","6993.475804806614","662","3","0.54","1","1","6","1","4","6142.497774613832","843","3","0.56","1","-1","1","-1","0","0","-1","3","0.68","1","1","3","1","1","4021.0197441288037","681","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.53","500.79","500.37","0.12","1039","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","26-02-2018 10:00:24","26-02-2018 09:58:24",
"1646","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","5","1","4","3682.105650141326","629","3","0.44","2","1","6","2","4","4316.213402051901","665","3","0.46","2","1","2","2","1","890.7711231168505","1150","3","0.48","2","1","3","2","2","2046.8245662689878","972","3","0.52","1","0","7","2","5","4985.363304780782","652","3","0.54","1","1","8","1","5","5641.717021554519","1008","3","0.56","1","1","1","1","0","0","886","3","0.68","1","1","4","1","3","3031.496730305167","643","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","malaysia","1","0","0","female","community","1","1","502.27","514.92","500.22","4.78","1040","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","26-02-2018 10:00:16","26-02-2018 09:58:38",
"1649","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","4","6782.3636611240945","632","3","0.44","2","1","6","2","2","4913.623746960002","1096","3","0.46","2","0","5","1","2","3562.0305574891827","1338","3","0.48","2","0","3","1","2","1638.799805253133","748","3","0.52","1","1","1","1","0","0","1037","3","0.54","1","0","4","2","2","2394.0608052069583","1155","3","0.56","1","1","7","1","3","6014.7530098969","751","3","0.68","1","1","2","1","1","1051.169854682128","583","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","502.32","514.9","500.35","4.76","1041","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","26-02-2018 10:04:10","26-02-2018 10:02:39",
"1660","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","1","2204.502322993394","533","3","0.44","2","1","4","2","0","1870.80310870229","325","3","0.46","2","1","8","2","2","3575.6578697428704","439","3","0.48","2","0","2","1","0","733.9864249981983","632","3","0.52","1","0","3","2","0","1370.1122599929003","491","3","0.54","1","0","1","2","0","0","728","3","0.56","1","0","7","2","2","3158.6821622512507","409","3","0.68","1","0","6","2","2","2741.7587652160582","412","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.45","500.6","500.15","0.13","1042","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","26-02-2018 10:27:24","26-02-2018 10:26:21",
"1665","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","743","3","0.44","2","1","8","2","7","5030.474210499102","441","3","0.46","2","1","3","2","2","1321.163501785726","684","3","0.48","2","1","4","2","3","2010.1774552387578","678","3","0.52","1","1","6","1","5","3229.028980293573","943","3","0.54","1","1","2","1","1","750.7476160013975","566","3","0.56","1","1","7","1","6","4179.677118727537","846","3","0.68","1","1","5","1","4","2694.034882025284","520","1","0","0","0","0","0","0","0","0","0","0","25","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.48","500.64","500.24","0.13","1043","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","26-02-2018 11:31:04","26-02-2018 11:30:00",
"1667","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","-1","1","-1","0","0","-1","3","0.44","2","1","8","2","5","7064.416381881529","578","3","0.46","2","0","4","1","2","4623.926685872488","517","3","0.48","2","1","7","2","4","6347.085430865744","705","3","0.52","1","1","3","1","1","3987.3543124564894","632","3","0.54","1","1","6","1","3","5729.81532363224","612","3","0.56","1","1","2","1","0","3002.9933855035197","974","3","0.68","1","1","5","1","2","5145.929515897413","572","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.49","516.18","500.41","5.18","1044","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","26-02-2018 11:33:47","26-02-2018 11:32:12",
"1675","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","3","5995.068788270277","677","3","0.44","2","0","8","1","4","6679.02002322115","864","3","0.46","2","1","1","2","0","0","981","3","0.48","2","0","2","1","1","987.7777605682495","1135","3","0.52","1","0","4","2","1","3432.319162845408","783","3","0.54","1","0","3","2","1","2126.675798107288","1301","3","0.56","1","1","5","1","1","4219.886629472647","974","3","0.68","1","1","6","1","2","5205.067569640858","786","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.5","500.82","500.26","0.16","1045","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","27-02-2018 13:05:33","27-02-2018 13:03:32",
