resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,brightness,time,response,correctresponse,iscorrect,startcorrect,startduration
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,18,1,67,0.42,595,2,2,1,54,40063.91700007953
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,19,1,23,0.47,562,2,2,1,19,13560.528000016348
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,20,1,21,0.485,634,2,2,1,17,12276.24500003003
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,21,1,65,0.53,497,1,1,1,52,38996.461000075215
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,22,1,92,0.58,656,1,1,1,73,53390.92700010224
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,23,1,91,0.515,594,2,1,0,73,52790.245000098366
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,24,1,14,0.62,600,1,1,1,12,8423.144000014872
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,25,1,31,0.38,617,2,2,1,27,19398.178000032203
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,26,1,43,0.42,796,2,2,1,35,26553.720000054454
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,27,1,84,0.47,479,2,2,1,67,49004.11200009694
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,28,1,26,0.485,834,2,2,1,22,15245.10700002429
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,29,1,47,0.53,394,1,1,1,39,28838.743000058457
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,30,1,83,0.58,493,1,1,1,66,48503.742000088096
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,31,1,2,0.515,760,1,1,1,1,817.5199999968754
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,32,1,1,0.62,811,1,1,1,0,0
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,33,1,78,0.38,505,2,2,1,63,45634.954000095604
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,34,1,63,0.42,563,2,2,1,50,37878.96800006274
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,35,1,97,0.47,512,1,2,0,78,56159.64100010751
