"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Angle","3-1-1-Block","3-1-1-Coherence","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-StartScore","3-1-1-Time","3-1-2-Angle","3-1-2-Block","3-1-2-Coherence","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-StartScore","3-1-2-Time","3-1-3-Angle","3-1-3-Block","3-1-3-Coherence","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-StartScore","3-1-3-Time","3-1-4-Angle","3-1-4-Block","3-1-4-Coherence","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-StartScore","3-1-4-Time","3-1-5-Angle","3-1-5-Block","3-1-5-Coherence","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-StartScore","3-1-5-Time","3-1-6-Angle","3-1-6-Block","3-1-6-Coherence","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-StartScore","3-1-6-Time","3-1-7-Angle","3-1-7-Block","3-1-7-Coherence","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-StartScore","3-1-7-Time","3-1-8-Angle","3-1-8-Block","3-1-8-Coherence","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-StartScore","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"12362","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","7","1","4","4277.857769706825","4","1226","270","3","0.15","1","1","8","1","5","5519.703682749183","5","1071","270","3","0.20","1","0","6","2","4","3768.8599196989526","4","500","270","3","0.25","1","1","5","1","3","3016.8796445689295","3","742","90","3","0.10","2","1","4","2","2","2462.613895956987","2","535","90","3","0.15","2","1","1","2","0","0","0","1110","90","3","0.20","2","1","2","2","1","1118.6031743434068","1","792","90","3","0.25","2","0","3","1","2","1924.2295082254713","2","533","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","502.32","514.94","500.43","4.77","1225","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","17-05-2018 15:59:30","17-05-2018 15:58:14",
"12364","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","0","4790.158673195634","0","2080","270","3","0.15","1","0","6","2","1","11349.47204398991","1","1767","270","3","0.20","1","0","2","2","0","3003.7511587211193","0","1778","270","3","0.25","1","0","5","2","1","9329.640524671267","1","2007","90","3","0.10","2","-1","1","-1","0","0","0","-1","90","3","0.15","2","0","4","1","1","6876.106264516886","1","2447","90","3","0.20","2","0","7","1","1","13121.384001056736","1","2423","90","3","0.25","2","1","8","2","1","15558.462667846528","1","2448","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.34","515.87","500.02","5.12","1226","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","17-05-2018 16:04:36","17-05-2018 16:03:10",
"12375","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","3","3630.8633042225992","3","719","270","3","0.15","1","1","2","1","0","1486.0997300895833","0","717","270","3","0.20","1","1","6","1","4","4355.820608344657","4","862","270","3","0.25","1","1","3","1","1","2210.456486441937","1","790","90","3","0.10","2","1","7","2","5","5224.418710672151","5","456","90","3","0.15","2","0","1","1","0","0","0","1475","90","3","0.20","2","1","8","2","6","5692.868473316965","6","449","90","3","0.25","2","1","4","2","2","3012.4873022868123","2","609","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.46","500.72","500.23","0.17","1227","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","18-05-2018 09:32:39","18-05-2018 09:31:00",
"12376","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","1","-1","0","0","0","-1","270","3","0.15","1","1","8","1","5","10310.928768041631","5","795","270","3","0.20","1","1","4","1","1","5362.682527747194","1","864","270","3","0.25","1","1","5","1","2","6233.033799870645","2","826","90","3","0.10","2","0","3","1","1","4343.57634713345","1","1005","90","3","0.15","2","1","6","2","3","7069.1664253273775","3","1573","90","3","0.20","2","1","2","2","0","3004.2368559711467","0","1333","90","3","0.25","2","1","7","2","4","8655.659160162671","4","1649","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia ","1","0","0","female","firstyear","1","1","500.46","500.52","500.2","0.1","1228","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.222","10.16.97.222","18-05-2018 09:33:12","18-05-2018 09:31:54",
"12379","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","7","7578.639534547314","7","678","270","3","0.15","1","1","3","1","2","2799.6839742445154","2","1029","270","3","0.20","1","1","6","1","5","6258.6478224060265","5","561","270","3","0.25","1","1","5","1","4","5473.546797324147","4","779","90","3","0.10","2","1","4","2","3","3835.161912788695","3","1633","90","3","0.15","2","1","7","2","6","6826.881944478941","6","744","90","3","0.20","2","1","1","2","0","0","0","1454","90","3","0.25","2","1","2","2","1","1470.9660469573282","1","1319","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Vietnam","1","0","0","female","firstyear","1","1","502.38","515.16","500.41","4.83","1229","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.211","10.16.96.211","18-05-2018 09:35:30","18-05-2018 09:33:53",
"12390","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","4","4988.030549306553","4","1030","270","3","0.15","1","1","7","1","5","7430.532882820487","5","2213","270","3","0.20","1","0","6","2","5","6023.57974188443","5","1401","270","3","0.25","1","1","3","1","2","2583.0888769266457","2","862","90","3","0.10","2","1","8","2","6","9651.030515991515","6","2216","90","3","0.15","2","1","4","2","3","3451.725339126642","3","1525","90","3","0.20","2","1","1","2","0","0","0","1117","90","3","0.25","2","1","2","2","1","1123.8264485174513","1","1453","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","502.24","514.77","500.11","4.74","1230","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","18-05-2018 10:04:21","18-05-2018 10:03:09",
"12395","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","3","7424.99465205631","3","1477","270","3","0.15","1","0","7","2","3","11915.981759713031","3","2528","270","3","0.20","1","1","3","1","2","4227.531623004441","2","2020","270","3","0.25","1","0","4","2","3","6253.847597049084","3","1159","90","3","0.10","2","-1","6","-1","3","8911.42957839495","3","-1","90","3","0.15","2","1","8","2","3","14453.525200796197","3","1958","90","3","0.20","2","1","2","2","1","1820.2678881408937","1","2394","90","3","0.25","2","1","1","2","0","0","0","1809","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.4","500.58","500.15","0.16","1231","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","18-05-2018 10:39:27","18-05-2018 10:34:53",
"12396","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","2","3708.185254099146","2","1464","270","3","0.15","1","1","7","1","6","10789.097374449607","6","1099","270","3","0.20","1","0","8","2","7","11893.800266696045","7","1268","270","3","0.25","1","1","5","1","4","7013.993505895756","4","2406","90","3","0.10","2","1","6","2","5","9434.366792689274","5","1349","90","3","0.15","2","1","2","2","1","2355.016390146564","1","1339","90","3","0.20","2","1","4","2","3","5177.586953110185","3","1825","90","3","0.25","2","1","1","2","0","0","0","2340","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","male","community","1","1","502.29","515.11","500.31","4.85","1232","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.211","10.16.96.211","18-05-2018 10:37:17","18-05-2018 10:35:52",
"12405","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","3","2","2","2004.3902856710337","2","774","270","3","0.15","1","1","7","1","5","4918.688683069166","5","477","270","3","0.20","1","1","1","1","0","0","0","1189","270","3","0.25","1","1","5","1","3","3743.896106021464","3","546","90","3","0.10","2","1","4","2","2","2789.7362058732105","2","948","90","3","0.15","2","1","6","2","4","4295.875679781209","4","617","90","3","0.20","2","1","8","2","6","5403.498902501626","6","534","90","3","0.25","2","1","2","2","1","1202.5618718169862","1","793","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","502.32","515.19","500.29","4.87","1233","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.211","10.16.96.211","18-05-2018 11:34:09","18-05-2018 11:32:46",
"12407","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","1","5732.137732555057","1","1428","270","3","0.15","1","1","2","1","0","3004.3125441643497","0","1316","270","3","0.20","1","1","8","1","1","13330.834705386936","1","2058","270","3","0.25","1","0","6","2","1","8437.642136861701","1","1880","90","3","0.10","2","0","3","1","1","4327.156900392132","1","1400","90","3","0.15","2","0","5","1","1","7168.0016061355855","1","1263","90","3","0.20","2","-1","1","-1","0","0","0","-1","90","3","0.25","2","-1","7","-1","1","10323.814875924872","1","-1","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","502.16","513.72","500.46","4.37","1234","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","18-05-2018 11:37:18","18-05-2018 11:35:16",
"12415","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","2","7099.716000000008","2","746","270","3","0.15","1","1","8","1","2","9432.956000000013","2","702","270","3","0.20","1","0","7","2","2","8549.65800000001","2","866","270","3","0.25","1","0","4","2","2","6216.418000000005","2","870","90","3","0.10","2","1","3","2","1","5366.452000000005","1","838","90","3","0.15","2","0","6","1","2","7866.352000000006","2","666","90","3","0.20","2","1","2","2","0","2599.8960000000006","0","2752","90","3","0.25","2","0","1","1","0","0","0","2577","1","0","0","0","0","0","0","0","0","0","0","27","[1,2,3,4]","2","united states","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1236","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36","174.99.16.46","174.99.16.46","19-05-2018 08:30:07","19-05-2018 08:28:59",
"12417","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","1","1","0","0","0","1958","270","3","0.15","1","0","2","2","1","1966.6350000000093","1","1622","270","3","0.20","1","0","7","2","2","11783.227000000014","2","1464","270","3","0.25","1","-1","4","-1","1","5333.277999999991","1","-1","90","3","0.10","2","0","3","1","1","3599.959999999992","1","1733","90","3","0.15","2","0","6","1","2","10083.280999999988","2","1701","90","3","0.20","2","1","5","2","1","8333.325999999972","1","1748","90","3","0.25","2","1","8","2","2","13249.888000000006","2","1669","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","506.31","516.66","500.01","8","1235","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","24.211.26.202","24.211.26.202","19-05-2018 08:33:38","19-05-2018 08:31:35",
"12418","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","4","7498.800000000003","4","1744","270","3","0.15","1","0","6","2","4","9248.520000000004","4","2078","270","3","0.20","1","1","2","1","1","2482.935999999987","1","1081","270","3","0.25","1","1","7","1","4","11331.520000000004","4","1348","90","3","0.10","2","1","4","2","3","5615.767999999996","3","1875","90","3","0.15","2","1","3","2","2","3566.0959999999905","2","2036","90","3","0.20","2","0","8","1","5","12681.304000000004","5","1855","90","3","0.25","2","1","1","2","0","0","0","2471","1","0","0","0","0","0","0","0","0","0","0","65","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.58","516.58","516.58","0","1237","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","173.24.90.251","173.24.90.251","19-05-2018 08:35:20","19-05-2018 08:33:41",
"12422","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","0","3000.6719999999914","0","1707","270","3","0.15","1","0","4","2","2","5901.357000000004","2","1389","270","3","0.20","1","1","7","1","3","10802.494999999995","3","1679","270","3","0.25","1","0","6","2","3","9352.139999999985","3","1442","90","3","0.10","2","1","5","2","2","7301.692999999999","2","2044","90","3","0.15","2","1","8","2","4","12486.218999999983","4","1258","90","3","0.20","2","-1","1","-1","0","0","0","-1","90","3","0.25","2","1","3","2","1","4717.741999999998","1","1173","1","0","0","0","0","0","0","0","0","0","0","37","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","500.23","500.91","500.11","0.26","1238","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.48 Safari/537.36","73.231.79.179","73.231.79.179","19-05-2018 08:40:27","19-05-2018 08:38:34",
"12430","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","4","7266.376000000004","4","1580","270","3","0.15","1","1","5","1","3","6366.411999999997","3","901","270","3","0.20","1","1","7","1","5","8849.645999999993","5","1007","270","3","0.25","1","1","3","1","1","4333.159999999989","1","964","90","3","0.10","2","-1","2","-1","1","1316.6140000000014","1","-1","90","3","0.15","2","1","4","2","2","5299.7880000000005","2","1059","90","3","0.20","2","1","1","2","0","0","0","1314","90","3","0.25","2","1","8","2","6","9866.271999999997","6","770","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1239","Study 4a","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","76.18.221.168","76.18.221.168","19-05-2018 08:52:39","19-05-2018 08:51:13",
"12440","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","0","4186.019000000015","0","1209","270","3","0.15","1","1","5","1","1","7021.531000000017","1","913","270","3","0.20","1","0","4","2","1","5403.5500000000175","1","1617","270","3","0.25","1","1","6","1","2","7939.016000000018","2","1664","90","3","0.10","2","0","2","1","0","3002.37000000001","0","1182","90","3","0.15","2","-1","1","-1","0","0","0","-1","90","3","0.20","2","1","7","2","3","9606.932","3","1147","90","3","0.25","2","0","8","1","4","10757.805999999997","4","757","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","505.63","516.59","500.06","6.84","1241","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36","66.189.238.21","66.189.238.21","19-05-2018 09:47:59","19-05-2018 09:45:54",
"12442","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","1","2502.6230000000214","1","643","270","3","0.15","1","0","2","2","1","1768.5020000000077","1","725","270","3","0.20","1","0","7","2","4","5622.421000000031","4","2599","270","3","0.25","1","0","6","2","4","4704.83600000001","4","915","90","3","0.10","2","1","4","2","2","3153.2670000000217","2","807","90","3","0.15","2","1","1","2","0","0","0","1754","90","3","0.20","2","1","5","2","3","3970.786000000022","3","730","90","3","0.25","2","1","8","2","4","8225.07500000004","4","1410","1","0","0","0","0","0","0","0","0","0","0","35","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","500.54","500.59","500.49","0.03","1242","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","209.107.216.161","209.107.216.161","19-05-2018 09:54:55","19-05-2018 09:52:32",
"12447","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","1","2","0","0","0","861","270","3","0.15","1","0","7","2","2","2699.891999999996","2","318","270","3","0.20","1","1","4","1","0","1333.2799999999988","0","673","270","3","0.25","1","0","3","2","0","1183.2859999999964","0","139","90","3","0.10","2","0","8","1","2","3016.5459999999985","2","304","90","3","0.15","2","1","6","2","1","2466.5679999999957","1","232","90","3","0.20","2","0","5","1","1","2016.5859999999957","1","440","90","3","0.25","2","0","2","1","0","866.6319999999978","0","303","1","0","0","0","0","0","0","0","0","0","0","35","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1243","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","69.181.247.130","69.181.247.130","19-05-2018 10:14:15","19-05-2018 10:13:38",
"12450","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","2","2","0","3009.014000000003","0","1912","270","3","0.15","1","0","6","2","2","12388.225999999995","2","2061","270","3","0.20","1","1","8","1","3","17036.03899999999","3","2332","270","3","0.25","1","0","3","2","0","4931.917000000001","0","2128","90","3","0.10","2","1","5","2","1","9763.535000000003","1","2618","90","3","0.15","2","1","4","2","0","7072.001000000004","0","2683","90","3","0.20","2","-1","1","-1","0","0","0","-1","90","3","0.25","2","1","7","2","2","14478.180999999997","2","2554","1","0","0","0","0","0","0","0","0","0","0","41","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","503.62","510.73","502.56","2.69","1244","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36","174.56.169.58","174.56.169.58","19-05-2018 10:47:41","19-05-2018 10:46:29",
"12452","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","2","4249.830000000005","2","864","270","3","0.15","1","0","8","2","3","7749.690000000006","3","1111","270","3","0.20","1","1","1","1","0","0","0","488","270","3","0.25","1","1","6","1","2","5133.128000000001","2","1352","90","3","0.10","2","0","7","1","3","6499.740000000009","3","1232","90","3","0.15","2","0","4","1","2","3533.1920000000136","2","693","90","3","0.20","2","1","2","2","1","499.97999999999956","1","2137","90","3","0.25","2","0","3","1","2","2649.894000000004","2","859","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1245","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","24.216.119.105","24.216.119.105","19-05-2018 10:58:02","19-05-2018 10:57:13",
"12464","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","2","-1","0","3005.6399999999994","0","-1","270","3","0.15","1","-1","3","-1","0","6011.279999999999","0","-1","270","3","0.20","1","-1","1","-1","0","0","0","-1","270","3","0.25","1","-1","5","-1","0","12022.559999999998","0","-1","90","3","0.10","2","-1","8","-1","0","21039.480000000003","0","-1","90","3","0.15","2","-1","7","-1","0","18033.840000000004","0","-1","90","3","0.20","2","-1","4","-1","0","9016.919999999998","0","-1","90","3","0.25","2","-1","6","-1","0","15028.199999999997","0","-1","1","0","0","0","0","0","0","0","0","0","0","35","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","500.94","500.94","500.94","0","1246","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","68.63.222.65","68.63.222.65","19-05-2018 13:14:44","19-05-2018 13:13:12",
"12469","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","4","8367.364000005182","4","1052","270","3","0.15","1","1","2","1","1","1533.4569999977248","1","1392","270","3","0.20","1","-1","4","-1","3","3883.6860000010347","3","-1","270","3","0.25","1","1","5","1","3","6883.914999998524","3","1473","90","3","0.10","2","1","1","2","0","0","0","1524","90","3","0.15","2","1","3","2","2","2933.586999992258","2","949","90","3","0.20","2","1","8","2","6","10267.58400000108","6","935","90","3","0.25","2","1","7","2","5","9417.47800000303","5","849","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","502.15","516.66","500.04","5.49","1248","Study 4a","Mozilla/5.0 (X11; CrOS x86_64 10323.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.209 Safari/537.36","69.120.7.108","69.120.7.108","21-05-2018 08:18:38","21-05-2018 08:17:33",
"12470","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","5","8143.149000000005","5","729","270","3","0.15","1","-1","1","-1","0","0","0","-1","270","3","0.20","1","1","5","1","3","5462.862000000008","3","680","270","3","0.25","1","1","2","1","0","3007.0800000000017","0","872","90","3","0.10","2","0","7","1","5","6949.696000000004","5","1193","90","3","0.15","2","1","3","2","1","3892.498000000007","1","676","90","3","0.20","2","1","6","2","4","6147.8080000000045","4","799","90","3","0.25","2","1","4","2","2","4577.44400000001","2","886","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","1","United states","1","0","0","male","mturk","1","1","501.18","501.18","501.18","0","1249","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","107.77.226.136","107.77.226.136","21-05-2018 08:18:57","21-05-2018 08:18:08",
"12471","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","5","7481.1749999644235","5","837","270","3","0.15","1","1","5","1","2","4806.01800000295","2","943","270","3","0.20","1","1","1","1","0","0","0","1839","270","3","0.25","1","0","4","2","2","3649.853999959305","2","1146","90","3","0.10","2","0","3","1","2","2666.5600000414997","2","982","90","3","0.15","2","1","2","2","1","1849.925999995321","1","802","90","3","0.20","2","1","6","2","3","5755.9800000162795","3","736","90","3","0.25","2","1","7","2","4","6505.950000020675","4","962","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1247","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","76.176.172.169","76.176.172.169","21-05-2018 08:19:17","21-05-2018 08:18:32",
"12479","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","3","8020.871000000021","3","800","270","3","0.15","1","1","8","1","3","10072.219999999994","3","1932","270","3","0.20","1","0","2","2","0","3003.5020000000004","0","1091","270","3","0.25","1","1","4","1","1","5820.5630000000165","1","1265","90","3","0.10","2","0","7","1","3","8820.983000000015","3","1242","90","3","0.15","2","-1","1","-1","0","0","0","-1","90","3","0.20","2","1","5","2","2","7087.407000000014","2","925","90","3","0.25","2","1","3","2","0","4103.65600000001","0","1708","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","500.07","500.07","500.07","0","1250","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","70.121.76.243","70.121.76.243","21-05-2018 08:45:56","21-05-2018 08:44:27",
"12484","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","7","2","3","9940.647000000004","3","972","270","3","0.15","1","1","3","1","0","5328.320000000007","0","1306","270","3","0.20","1","1","4","1","1","6643.749000000003","1","1088","270","3","0.25","1","0","8","2","3","10923.056000000011","3","913","90","3","0.10","2","-1","1","-1","0","0","0","-1","90","3","0.15","2","1","5","2","2","7742.7149999999965","2","1404","90","3","0.20","2","0","6","1","3","9141.398999999998","3","793","90","3","0.25","2","0","2","1","0","3013.8310000000056","0","2310","1","0","0","0","0","0","0","0","0","0","0","38","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","512.21","516.18","500.03","6.88","1251","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","71.67.137.98","71.67.137.98","21-05-2018 08:59:00","21-05-2018 08:57:45",
