resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,coherence,angle,time,response,correctresponse,iscorrect,startcorrect,startduration,effortbefore,effortafter
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,115,1,96,0.07,225,742,1,1,1,77,65018.8979999657,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,116,1,7,0.08,255,799,1,1,1,4,4503.831000009086,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,117,1,35,0.05,135,630,2,2,1,24,22201.241000017035,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,118,1,86,0.06,135,837,2,2,1,69,58313.433999952395,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,119,1,76,0.07,135,877,1,2,0,60,50423.811999949976,,
1314,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,120,1,32,0.08,135,423,1,2,0,24,20950.316000002204,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,1,1,14,0.05,225,330,1,1,1,9,7105.784000013955,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,2,1,109,0.06,225,931,1,1,1,80,64167.76200005552,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,3,1,44,0.07,225,774,1,1,1,27,23018.03800005291,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,4,1,11,0.08,255,476,1,1,1,8,5554.397000014433,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,5,1,37,0.05,135,480,1,2,0,23,18881.646000038018,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,6,1,76,0.06,135,588,2,2,1,51,43334.25600006012,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,7,1,93,0.07,135,781,2,2,1,68,53892.7670000412,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,8,1,112,0.08,135,513,2,2,1,83,66486.14300006011,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,9,1,55,0.05,225,717,2,1,0,37,30490.696000066237,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,10,1,30,0.06,225,553,2,1,0,19,15195.33900001261,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,11,1,6,0.07,225,661,2,1,0,5,2568.5660000162898,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,12,1,114,0.08,255,519,1,1,1,85,67453.76800005033,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,13,1,63,0.05,135,610,2,2,1,41,35211.09700006491,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,14,1,62,0.06,135,556,1,2,0,41,34644.01100006944,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,15,1,83,0.07,135,440,2,2,1,58,47304.06300006143,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,16,1,101,0.08,135,612,1,2,0,75,59530.54900004645,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,17,1,77,0.05,225,514,1,1,1,52,43934.9050000601,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,18,1,81,0.06,225,630,1,1,1,56,46086.496000076295,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,19,1,52,0.07,225,742,2,1,0,35,28422.24800004624,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,20,1,56,0.08,255,599,1,1,1,37,31207.893000071635,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,21,1,120,0.05,135,407,1,2,0,91,70205.80300003348,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,22,1,47,0.06,135,648,2,2,1,30,25003.053000051295,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,23,1,22,0.07,135,482,2,2,1,14,11309.132000023965,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,24,1,115,0.08,135,408,2,2,1,86,67970.81700003764,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,25,1,79,0.05,225,490,1,1,1,54,45102.43500006618,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,26,1,102,0.06,225,593,1,1,1,75,60147.92100005434,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,27,1,90,0.07,225,732,1,1,1,65,51474.312000049395,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,28,1,107,0.08,255,557,1,1,1,78,62899.95600005204,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,29,1,67,0.05,135,563,2,2,1,45,37996.74000006053,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,30,1,59,0.06,135,517,2,2,1,39,32909.39500008244,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,31,1,7,0.07,135,650,2,2,1,5,3235.7260000280803,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,32,1,19,0.08,135,491,1,2,0,13,9691.029000008712,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,33,1,48,0.05,225,765,1,1,1,31,25653.534000055515,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,34,1,2,0.06,225,460,1,1,1,1,583.7650000030408,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,35,1,70,0.07,225,606,1,1,1,47,39781.39300007024,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,36,1,106,0.08,255,521,2,1,0,78,62366.22800005716,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,37,1,32,0.05,135,578,2,2,1,20,16279.474000024493,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,38,1,27,0.06,135,500,2,2,1,16,13644.192000036128,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,39,1,8,0.07,135,589,1,2,0,6,3886.497000028612,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,40,1,118,0.08,135,552,2,2,1,89,69255.10000003851,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,41,1,28,0.05,225,583,1,1,1,17,14144.562000030419,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,42,1,82,0.06,225,577,1,1,1,57,46720.298000072944,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,43,1,36,0.07,225,444,1,1,1,22,18431.313000037335,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,44,1,89,0.08,255,743,1,1,1,64,50723.54300004372,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,45,1,54,0.05,135,609,2,2,1,36,29873.573000062606,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,46,1,91,0.06,135,797,2,2,1,66,52208.18800004781,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,47,1,26,0.07,135,457,1,2,0,16,13177.180000042426,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,48,1,39,0.08,135,659,1,2,0,24,20132.571000038297,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,49,1,5,0.05,225,549,1,1,1,4,2018.1590000138385,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,50,1,12,0.06,225,720,2,1,0,9,6038.088000015705,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,51,1,16,0.07,225,612,1,1,1,10,7939.733999999589,,
